timestamp,open,high,low,close,volume
2022-10-13 14:30:00,364.08,367.51,364.08,366.08,12037833
2022-10-13 15:30:00,366.07,367.17,365.04,365.96,12885997
2022-10-14 09:30:00,368.53,370.26,360.62,361.9501,22681911
2022-10-14 10:30:00,361.9628,363.53,360.32,362.17,10809324
2022-10-14 11:30:00,362.16,362.19,358.45,359.69,11306643
2022-10-14 12:30:00,359.67,360.79,358.51,359.411,7489279
2022-10-14 13:30:00,359.42,360.17,357.8,358.38,6742093
2022-10-14 14:30:00,358.365,359.38,357.38,358.705,9462763
2022-10-14 15:30:00,358.7,359.43,356.96,357.68,15391849
2022-10-17 09:30:00,364.0,367.9799,363.97,366.725,18061313
2022-10-17 10:30:00,366.72,367.14,364.6,366.37,9139133
2022-10-17 11:30:00,366.38,367.6,366.0901,366.84,6811712
2022-10-17 12:30:00,366.8474,367.39,365.91,367.0394,5959846
2022-10-17 13:30:00,367.03,367.92,366.25,366.74,5662675
2022-10-17 14:30:00,366.74,367.37,366.22,366.98,6791446
2022-10-17 15:30:00,366.98,367.61,366.34,366.8,11799565
2022-10-18 09:30:00,375.13,375.45,371.91,371.95,15359508
2022-10-18 10:30:00,371.9682,372.54,368.12,368.725,11984318
2022-10-18 11:30:00,368.71,370.8,367.52,369.9396,10065031
2022-10-18 12:30:00,369.96,371.44,369.18,371.22,8013950
2022-10-18 13:30:00,371.24,372.38,370.77,371.93,6561809
2022-10-18 14:30:00,371.95,371.97,368.11,369.674,9696812
2022-10-18 15:30:00,369.69,371.3,369.47,371.14,9493280
2022-10-19 09:30:00,368.98,371.83,367.85,371.58,12407370
2022-10-19 10:30:00,371.59,371.85,369.205,369.5316,7021787
2022-10-19 11:30:00,369.55,370.35,368.0,368.2,6146495
2022-10-19 12:30:00,368.2,368.9211,365.55,366.61,9502782
2022-10-19 13:30:00,366.59,368.47,366.07,368.12,6610280
2022-10-19 14:30:00,368.12,368.73,366.91,367.73,7042831
2022-10-19 15:30:00,367.72,368.67,367.35,368.56,6820334
2022-10-20 09:30:00,368.01,372.67,367.0,372.14,12635489
2022-10-20 10:30:00,372.19,372.48,369.85,370.2901,8151669
2022-10-20 11:30:00,370.3,371.46,367.85,368.17,7749206
2022-10-20 12:30:00,368.16,368.49,366.36,367.14,8044899
2022-10-20 13:30:00,367.11,367.1999,364.67,364.76,7876194
2022-10-20 14:30:00,364.75,366.6199,364.66,365.29,8434009
2022-10-20 15:30:00,365.28,366.54,364.61,365.43,9181275
2022-10-21 09:30:00,365.12,370.63,363.54,367.35,18174319
2022-10-21 10:30:00,367.36,368.47,365.79,367.75,9367841
2022-10-21 11:30:00,367.8,371.21,367.6,369.4,9508470
2022-10-21 12:30:00,369.41,371.97,369.24,371.3399,8046168
2022-10-21 13:30:00,371.34,373.36,371.225,372.61,7841703
2022-10-21 14:30:00,372.58,374.665,372.14,374.64,7945504
2022-10-21 15:30:00,374.63,374.8,373.875,374.28,12297091
2022-10-24 09:30:00,375.9,378.76,373.11,374.605,16880721
2022-10-24 10:30:00,374.62,377.0299,374.15,376.745,8525619
2022-10-24 11:30:00,376.77,378.679,376.2,378.09,6636713
2022-10-24 12:30:00,378.07,378.3799,376.68,377.0325,4191295
2022-10-24 13:30:00,377.02,378.24,376.61,378.03,4946902
2022-10-24 14:30:00,378.01,380.06,377.985,379.64,7470460
2022-10-24 15:30:00,379.64,379.75,378.13,378.84,9493398
2022-10-25 09:30:00,378.79,382.78,378.71,382.78,14932067
2022-10-25 10:30:00,382.78,383.41,381.8,383.26,7500252
2022-10-25 11:30:00,383.26,384.21,383.06,383.69,5536377
2022-10-25 12:30:00,383.6701,383.86,382.305,382.98,5525444
2022-10-25 13:30:00,382.99,384.04,382.48,384.03,5882433
2022-10-25 14:30:00,384.015,384.8,383.48,384.755,6885132
2022-10-25 15:30:00,384.755,385.25,384.455,384.87,10694927
2022-10-26 09:30:00,381.61,384.9,381.35,384.61,14274297
2022-10-26 10:30:00,384.6125,387.1493,384.09,386.845,8552456
2022-10-26 11:30:00,386.845,387.58,386.02,386.21,6495490
2022-10-26 12:30:00,386.21,386.75,383.1,383.2199,8483325
2022-10-26 13:30:00,383.215,384.3399,382.67,382.77,7705900
2022-10-26 14:30:00,382.77,383.22,381.47,382.3088,8383246
2022-10-26 15:30:00,382.3099,383.01,381.73,382.08,10972430
2022-10-27 09:30:00,383.08,384.702,380.52,384.548,12113698
2022-10-27 10:30:00,384.54,385.0,381.91,382.42,8265959
2022-10-27 11:30:00,382.43,382.95,380.18,380.2,7023412
2022-10-27 12:30:00,380.17,382.77,380.13,381.62,6920367
2022-10-27 13:30:00,381.63,381.81,380.05,380.6,5098279
2022-10-27 14:30:00,380.6,380.83,379.53,380.74,6971568
2022-10-27 15:30:00,380.74,381.33,379.33,379.96,7946372
2022-10-28 09:30:00,379.88,384.37,379.68,383.98,14625940
2022-10-28 10:30:00,383.98,386.2872,383.78,385.26,9430318
2022-10-28 11:30:00,385.26,387.08,384.85,387.01,6593949
2022-10-28 12:30:00,387.03,387.78,386.44,387.39,6357420
2022-10-28 13:30:00,387.4,388.08,387.21,387.79,5714277
2022-10-28 14:30:00,387.8,389.24,387.71,389.0,7983002
2022-10-28 15:30:00,389.015,389.52,388.63,388.97,10592835
2022-10-31 09:30:00,386.44,387.47,385.26,385.8257,11401443
2022-10-31 10:30:00,385.8,387.61,385.37,387.345,7357805
2022-10-31 11:30:00,387.345,388.4,386.32,386.96,7220223
2022-10-31 12:30:00,386.95,387.44,385.78,387.3399,5759135
2022-10-31 13:30:00,387.3399,387.5895,386.53,386.9575,4979199
2022-10-31 14:30:00,386.96,387.72,385.52,386.6649,9462590
2022-10-31 15:30:00,386.66,387.45,386.0,386.21,13530870
2022-11-01 09:30:00,390.14,390.39,384.95,386.35,16381662
2022-11-01 10:30:00,386.38,386.66,383.58,384.4832,9036194
2022-11-01 11:30:00,384.4823,386.02,383.29,384.4769,8543225
2022-11-01 12:30:00,384.46,385.45,383.97,384.88,5145972
2022-11-01 13:30:00,384.87,385.2399,384.27,385.05,4293919
2022-11-01 14:30:00,385.04,385.8,384.2701,384.79,6259654
2022-11-01 15:30:00,384.795,385.52,384.48,384.53,8621531
2022-11-02 09:30:00,383.9,384.06,382.11,382.27,7397518
2022-11-02 10:30:00,382.29,383.12,382.15,382.64,3791871
2022-11-02 11:30:00,382.65,383.1021,381.75,381.755,3731345
2022-11-02 12:30:00,381.7571,382.6901,381.39,382.16,3969410
2022-11-02 13:30:00,382.15,388.0,382.055,387.87,17718189
2022-11-02 14:30:00,387.88,388.63,376.25,377.09,33722813
2022-11-02 15:30:00,377.074,377.54,374.84,374.87,17522568
2022-11-03 09:30:00,371.465,372.83,368.79,372.615,16306773
2022-11-03 10:30:00,372.63,373.69,371.1605,371.7201,10005741
2022-11-03 11:30:00,371.73,373.54,371.02,373.09,6401502
2022-11-03 12:30:00,373.08,374.2,372.33,372.9,5176014
2022-11-03 13:30:00,372.8899,373.465,371.87,373.3101,4870986
2022-11-03 14:30:00,373.325,373.67,372.61,373.2,5449560
2022-11-03 15:30:00,373.21,373.5124,370.92,371.02,7857059
2022-11-04 09:30:00,377.0,378.09,372.225,377.6699,15225240
2022-11-04 10:30:00,377.67,378.87,374.11,374.26,8168738
2022-11-04 11:30:00,374.275,374.8602,370.07,372.7196,11142124
2022-11-04 12:30:00,372.73,372.96,370.14,371.13,6324432
2022-11-04 13:30:00,371.1399,372.56,370.0,372.24,6113578
2022-11-04 14:30:00,372.23,375.245,371.88,374.51,8789344
2022-11-04 15:30:00,374.53,376.47,374.03,376.34,11492701
2022-11-07 09:30:00,377.71,378.39,375.53,376.85,9368374
2022-11-07 10:30:00,376.87,378.08,376.26,377.79,5483109
2022-11-07 11:30:00,377.7901,378.15,375.81,377.16,5296752
2022-11-07 12:30:00,377.16,377.9801,376.55,377.65,3553755
2022-11-07 13:30:00,377.6301,379.6,377.13,379.47,6038914
2022-11-07 14:30:00,379.47,380.33,379.2,380.19,7291650
2022-11-07 15:30:00,380.18,380.57,379.35,379.94,8830731
2022-11-08 09:30:00,381.11,382.2881,379.53,381.9631,9999553
2022-11-08 10:30:00,381.96,384.14,381.8899,384.0,8090921
2022-11-08 11:30:00,384.01,385.12,383.93,384.33,6476714
2022-11-08 12:30:00,384.32,385.0,381.57,381.74,5878140
2022-11-08 13:30:00,381.73,382.54,378.08,378.13,10272067
2022-11-08 14:30:00,378.13,382.9394,377.72,382.9,10540539
2022-11-08 15:30:00,382.9,384.05,381.76,381.97,10374518
2022-11-09 09:30:00,379.85,381.14,378.15,379.58,11546722
2022-11-09 10:30:00,379.5999,379.9899,377.5,379.1401,6909422
2022-11-09 11:30:00,379.14,380.23,378.08,378.2801,4440122
2022-11-09 12:30:00,378.22,378.96,377.11,377.27,5001307
2022-11-09 13:30:00,377.24,377.25,375.46,376.34,7440609
2022-11-09 14:30:00,376.365,376.365,374.56,375.305,7890854
2022-11-09 15:30:00,375.32,375.38,373.61,374.15,10750208
2022-11-10 09:30:00,388.03,390.47,385.642,389.755,22957230
2022-11-10 10:30:00,389.76,390.85,387.92,390.8,11800653
2022-11-10 11:30:00,390.8,392.04,390.52,390.65,9404232
2022-11-10 12:30:00,390.65,390.89,388.97,390.6,10073293
2022-11-10 13:30:00,390.61,391.845,390.08,391.635,7148866
2022-11-10 14:30:00,391.63,393.5231,391.24,393.455,9448669
2022-11-10 15:30:00,393.4646,395.04,393.24,394.64,17603747
2022-11-11 09:30:00,395.59,397.55,393.61,396.9511,14165649
2022-11-11 10:30:00,397.01,397.3766,394.36,394.39,8581767
2022-11-11 11:30:00,394.41,396.23,394.03,395.95,5986710
2022-11-11 12:30:00,395.97,397.78,395.27,397.75,4913981
2022-11-11 13:30:00,397.755,398.87,397.23,398.78,6766761
2022-11-11 14:30:00,398.77,399.34,397.32,398.535,8104021
2022-11-11 15:30:00,398.53,399.35,397.89,398.5,10957820
2022-11-14 09:30:00,396.66,398.97,395.92,397.9,10330485
2022-11-14 10:30:00,397.915,398.81,396.35,396.8361,6401462
2022-11-14 11:30:00,396.8201,398.69,396.58,398.39,4997074
2022-11-14 12:30:00,398.4,400.09,398.35,399.97,4680045
2022-11-14 13:30:00,399.97,400.1799,399.2054,399.75,4907140
2022-11-14 14:30:00,399.76,399.875,397.44,397.82,5549698
2022-11-14 15:30:00,397.84,397.91,394.83,395.18,10110490
2022-11-15 09:30:00,401.15,402.31,399.97,401.6,10366534
2022-11-15 10:30:00,401.575,401.9,399.35,400.22,6284715
2022-11-15 11:30:00,400.205,401.565,399.95,400.0001,5292759
2022-11-15 12:30:00,399.99,400.55,395.93,396.33,8371212
2022-11-15 13:30:00,396.31,398.975,394.49,398.355,16907553
2022-11-15 14:30:00,398.385,399.52,397.27,398.913,7915775
2022-11-15 15:30:00,398.93,399.27,397.46,398.54,7935077
2022-11-16 09:30:00,396.78,397.78,395.73,396.32,9565238
2022-11-16 10:30:00,396.3,397.1818,395.185,396.42,5501784
2022-11-16 11:30:00,396.41,396.95,395.7209,396.29,4260561
2022-11-16 12:30:00,396.3,397.65,396.06,396.36,3971354
2022-11-16 13:30:00,396.38,396.55,395.11,395.8,4837770
2022-11-16 14:30:00,395.8,396.27,394.79,395.28,6710870
2022-11-16 15:30:00,395.285,396.25,394.93,395.51,10562251
2022-11-17 09:30:00,390.46,392.2,390.14,391.97,11239274
2022-11-17 10:30:00,391.96,391.9899,390.29,391.2289,6123888
2022-11-17 11:30:00,391.2168,393.66,391.0156,392.9904,6495468
2022-11-17 12:30:00,393.01,394.95,392.73,394.4,6214136
2022-11-17 13:30:00,394.415,394.88,392.88,393.26,5424587
2022-11-17 14:30:00,393.26,393.44,391.64,392.07,6346306
2022-11-17 15:30:00,392.06,394.365,391.981,394.28,7641841
2022-11-18 09:30:00,397.73,397.81,394.35,395.36,12095554
2022-11-18 10:30:00,395.4,395.86,394.05,395.5,6133290
2022-11-18 11:30:00,395.5,395.99,393.04,393.895,5464468
2022-11-18 12:30:00,393.89,394.78,393.13,394.7,4183876
2022-11-18 13:30:00,394.71,394.86,393.38,394.43,4896933
2022-11-18 14:30:00,394.435,395.91,393.98,395.8955,6663216
2022-11-18 15:30:00,395.9,397.01,395.155,396.09,13228340
2022-11-21 09:30:00,394.64,395.82,393.5306,393.94,6839190
2022-11-21 10:30:00,393.93,394.35,393.23,393.7685,4847954
2022-11-21 11:30:00,393.7699,394.16,392.66,393.685,4115435
2022-11-21 12:30:00,393.68,395.23,393.63,394.98,4502277
2022-11-21 13:30:00,394.99,395.62,394.51,394.6699,5021117
2022-11-21 14:30:00,394.66,394.98,394.005,394.3017,4330078
2022-11-21 15:30:00,394.31,395.12,394.13,394.58,5661864
2022-11-22 09:30:00,396.63,397.44,395.1527,397.13,8157769
2022-11-22 10:30:00,397.13,397.7901,396.57,397.36,5609040
2022-11-22 11:30:00,397.35,397.89,396.82,397.48,3362086
2022-11-22 12:30:00,397.46,398.54,397.33,398.44,3028264
2022-11-22 13:30:00,398.45,398.74,398.15,398.52,3701417
2022-11-22 14:30:00,398.5,399.54,398.28,399.45,5617419
2022-11-22 15:30:00,399.445,400.07,399.34,399.87,10123579
2022-11-23 09:30:00,399.55,402.07,399.49,401.925,9230851
2022-11-23 10:30:00,401.92,402.74,401.78,402.11,5478647
2022-11-23 11:30:00,402.125,402.125,399.77,400.77,5739303
2022-11-23 12:30:00,400.78,400.94,399.31,400.65,4055849
2022-11-23 13:30:00,400.66,402.88,400.21,402.3525,8041199
2022-11-23 14:30:00,402.351,402.93,401.26,402.4,7179359
2022-11-23 15:30:00,402.4,402.43,401.69,402.39,7143029
2022-11-25 09:30:00,401.83,402.78,401.535,402.5,5156911
2022-11-25 10:30:00,402.485,402.91,402.185,402.2788,3347112
2022-11-25 11:30:00,402.285,402.61,401.98,402.52,3316970
2022-11-25 12:30:00,402.54,402.64,401.845,402.34,5095814
2022-11-25 13:30:00,402.33,402.59,402.11,402.53,296253
2022-11-25 14:30:00,402.53,402.53,402.3,402.45,45618
2022-11-25 15:30:00,402.36,402.48,402.35,402.37,2734
2022-11-28 09:30:00,399.09,400.81,398.8252,399.35,8111786
2022-11-28 10:30:00,399.3,399.55,398.19,398.54,4984298
2022-11-28 11:30:00,398.54,399.44,397.5813,398.53,6337420
2022-11-28 12:30:00,398.53,398.9799,397.47,397.7921,3904293
2022-11-28 13:30:00,397.8,397.85,395.88,396.005,5490538
2022-11-28 14:30:00,396.0,396.43,395.11,395.2378,5904943
2022-11-28 15:30:00,395.24,396.27,395.12,395.92,8522543
2022-11-29 09:30:00,396.05,397.03,395.24,397.02,8010221
2022-11-29 10:30:00,397.02,397.3,393.3,393.74,8461134
2022-11-29 11:30:00,393.73,394.72,393.51,394.26,4512093
2022-11-29 12:30:00,394.27,395.257,393.98,394.0,3772372
2022-11-29 13:30:00,394.01,396.09,393.93,394.755,4571882
2022-11-29 14:30:00,394.76,395.3294,394.191,394.94,4806731
2022-11-29 15:30:00,394.935,395.53,394.79,395.25,4673151
2022-11-30 09:30:00,395.46,396.2094,393.905,394.18,8664342
2022-11-30 10:30:00,394.185,395.29,393.76,395.115,4425210
2022-11-30 11:30:00,395.09,395.56,393.48,393.92,4719662
2022-11-30 12:30:00,393.9,395.0,393.5001,394.82,3527620
2022-11-30 13:30:00,394.8,403.45,394.06,403.06,22133888
2022-11-30 14:30:00,403.09,405.44,401.97,405.43,13597511
2022-11-30 15:30:00,405.42,407.55,405.34,407.47,29761214
2022-12-01 09:30:00,408.8,410.0,405.07,405.27,15359805
2022-12-01 10:30:00,405.28,407.65,404.75,406.42,8754903
2022-12-01 11:30:00,406.42,407.44,405.52,406.9767,5054864
2022-12-01 12:30:00,406.98,408.04,406.41,406.655,4935231
2022-12-01 13:30:00,406.64,407.6,406.27,407.33,4162011
2022-12-01 14:30:00,407.32,408.32,407.06,407.36,6110197
2022-12-01 15:30:00,407.37,408.47,407.29,407.38,8696053
2022-12-02 09:30:00,402.24,404.7,402.14,403.67,13742407
2022-12-02 10:30:00,403.67,405.15,403.25,404.75,7242947
2022-12-02 11:30:00,404.74,406.3,404.48,405.495,8143017
2022-12-02 12:30:00,405.49,405.67,404.33,404.9668,3576503
2022-12-02 13:30:00,404.97,405.45,404.48,405.17,3710675
2022-12-02 14:30:00,405.1726,407.86,404.94,406.84,7062820
2022-12-02 15:30:00,406.83,407.08,405.8,406.87,8113119
2022-12-05 09:30:00,403.95,404.93,401.59,402.75,10876899
2022-12-05 10:30:00,402.75,403.9781,402.25,402.505,6143569
2022-12-05 11:30:00,402.51,402.55,400.68,401.38,6246469
2022-12-05 12:30:00,401.37,401.51,400.03,400.4,4895282
2022-12-05 13:30:00,400.41,400.9,398.67,398.86,5936845
2022-12-05 14:30:00,398.82,399.49,398.17,398.69,7027327
2022-12-05 15:30:00,398.7,399.95,398.67,399.61,9009293
2022-12-06 09:30:00,399.42,399.99,395.8,395.91,11748190
2022-12-06 10:30:00,395.92,396.18,394.6,395.4799,8166895
2022-12-06 11:30:00,395.465,395.885,394.02,394.6,5245797
2022-12-06 12:30:00,394.61,394.77,392.815,392.935,6023621
2022-12-06 13:30:00,392.93,393.82,392.14,392.145,5781007
2022-12-06 14:30:00,392.15,393.32,391.64,392.12,8820170
2022-12-06 15:30:00,392.12,394.24,392.08,393.86,10414979
2022-12-07 09:30:00,392.9,395.3,391.97,394.76,12056972
2022-12-07 10:30:00,394.76,395.64,392.49,392.6699,7159726
2022-12-07 11:30:00,392.65,393.725,392.31,392.93,4652440
2022-12-07 12:30:00,392.93,394.59,392.68,394.2,3341258
2022-12-07 13:30:00,394.1414,394.2001,392.3246,393.13,4307454
2022-12-07 14:30:00,393.12,393.73,392.09,392.785,5017990
2022-12-07 15:30:00,392.79,393.48,392.68,393.15,6184068
2022-12-08 09:30:00,395.14,397.2,393.45,396.98,9255445
2022-12-08 10:30:00,397.0,397.36,395.01,395.87,5187627
2022-12-08 11:30:00,395.875,396.4391,395.39,395.56,3629514
2022-12-08 12:30:00,395.57,396.51,395.065,396.4999,2898916
2022-12-08 13:30:00,396.5,397.27,394.5,395.1689,6730387
2022-12-08 14:30:00,395.1623,396.38,394.75,396.16,5780668
2022-12-08 15:30:00,396.17,396.58,395.01,396.21,6979084
2022-12-09 09:30:00,394.94,396.89,394.12,395.8,9125257
2022-12-09 10:30:00,395.77,397.44,395.455,396.91,7013048
2022-12-09 11:30:00,396.9,397.62,396.29,396.584,4334574
2022-12-09 12:30:00,396.595,397.2251,395.3495,395.82,4428637
2022-12-09 13:30:00,395.8202,396.3,395.01,395.8813,4632266
2022-12-09 14:30:00,395.89,396.29,395.41,395.4501,4417474
2022-12-09 15:30:00,395.45,395.59,393.15,393.285,11874580
2022-12-12 09:30:00,394.1,394.87,393.412,394.44,8463068
2022-12-12 10:30:00,394.465,395.69,394.0,395.33,5417135
2022-12-12 11:30:00,395.335,395.83,394.89,395.36,3160461
2022-12-12 12:30:00,395.36,396.25,395.08,395.47,3999392
2022-12-12 13:30:00,395.46,396.14,395.385,395.76,4390353
2022-12-12 14:30:00,395.77,398.246,395.47,398.075,7893156
2022-12-12 15:30:00,398.08,398.93,397.87,398.91,9738571
2022-12-13 09:30:00,410.21,410.49,404.85,405.48,20337034
2022-12-13 10:30:00,405.48,406.16,403.63,404.57,11867519
2022-12-13 11:30:00,404.59,405.84,399.89,400.27,11183833
2022-12-13 12:30:00,400.25,402.08,399.07,401.83,9821728
2022-12-13 13:30:00,401.84,402.39,400.62,401.7,6215622
2022-12-13 14:30:00,401.7,403.22,399.88,401.72,7826880
2022-12-13 15:30:00,401.73,403.04,401.31,401.95,13280795
2022-12-14 09:30:00,401.61,404.3799,401.58,404.13,8456976
2022-12-14 10:30:00,404.11,404.95,403.54,404.8799,4502259
2022-12-14 11:30:00,404.88,405.04,403.575,403.76,4280139
2022-12-14 12:30:00,403.78,404.35,403.501,404.1,3331761
2022-12-14 13:30:00,404.09,405.5,398.7,400.2,15830811
2022-12-14 14:30:00,400.2,403.59,396.31,398.71,23645310
2022-12-14 15:30:00,398.7,400.94,397.7,399.41,10993967
2022-12-15 09:30:00,394.31,395.25,390.3,391.16,17195500
2022-12-15 10:30:00,391.14,391.94,389.15,389.7801,11401590
2022-12-15 11:30:00,389.8,390.13,388.73,389.77,7559971
2022-12-15 12:30:00,389.74,390.41,387.885,388.39,7829015
2022-12-15 13:30:00,388.37,388.99,388.0,388.37,6779224
2022-12-15 14:30:00,388.38,390.855,388.35,390.63,11084929
2022-12-15 15:30:00,390.63,390.88,388.94,389.65,13937210
2022-12-16 09:30:00,385.19,386.575,382.61,382.64,13602662
2022-12-16 10:30:00,382.64,383.5289,381.85,382.44,8751738
2022-12-16 11:30:00,382.465,383.1,381.36,382.13,5705525
2022-12-16 12:30:00,382.12,382.889,381.04,381.16,5666193
2022-12-16 13:30:00,381.17,382.77,381.08,381.725,6960560
2022-12-16 14:30:00,381.74,384.22,381.2,384.08,10388825
2022-12-16 15:30:00,384.09,384.96,383.28,383.3,16742000
2022-12-19 09:30:00,383.47,383.82,381.74,383.5201,8612025
2022-12-19 10:30:00,383.53,383.53,381.175,381.61,5816151
2022-12-19 11:30:00,381.63,381.78,380.41,381.005,4892866
2022-12-19 12:30:00,381.01,381.73,380.76,381.0765,4025343
2022-12-19 13:30:00,381.05,381.19,378.655,378.655,8279165
2022-12-19 14:30:00,378.655,379.55,378.28,378.805,9830745
2022-12-19 15:30:00,378.815,380.41,378.553,379.98,9929463
2022-12-20 09:30:00,379.23,381.65,377.85,381.4701,11221941
2022-12-20 10:30:00,381.48,382.14,378.85,379.18,7740464
2022-12-20 11:30:00,379.17,381.29,379.09,380.67,5909062
2022-12-20 12:30:00,380.64,381.685,380.01,381.5,4674011
2022-12-20 13:30:00,381.51,382.23,381.06,381.36,4981212
2022-12-20 14:30:00,381.37,381.43,380.06,381.03,6690770
2022-12-20 15:30:00,381.03,381.58,380.4,380.52,5888287
2022-12-21 09:30:00,383.25,385.22,382.69,385.15,9638768
2022-12-21 10:30:00,385.15,387.3,385.0,386.46,8991648
2022-12-21 11:30:00,386.46,386.8297,385.41,385.645,4952926
2022-12-21 12:30:00,385.6389,386.82,385.63,385.745,4055685
2022-12-21 13:30:00,385.74,387.41,385.71,386.45,4628936
2022-12-21 14:30:00,386.47,386.87,385.54,385.56,5807690
2022-12-21 15:30:00,385.56,386.29,385.24,386.23,7318216
2022-12-22 09:30:00,383.05,383.38,379.36,379.496,11585147
2022-12-22 10:30:00,379.485,379.81,378.66,379.15,7312697
2022-12-22 11:30:00,379.16,379.3394,376.529,376.72,6266461
2022-12-22 12:30:00,376.72,376.94,375.22,375.49,7569971
2022-12-22 13:30:00,375.49,377.34,374.77,377.21,8876097
2022-12-22 14:30:00,377.22,380.39,376.75,380.2799,11695021
2022-12-22 15:30:00,380.27,380.82,378.935,380.76,13278143
2022-12-23 09:30:00,379.65,381.81,378.03,381.4,9599648
2022-12-23 10:30:00,381.41,382.685,380.0,380.9299,6601479
2022-12-23 11:30:00,380.93,382.67,380.8,382.13,3877193
2022-12-23 12:30:00,382.13,382.85,381.55,382.06,3288829
2022-12-23 13:30:00,382.06,382.4295,381.03,381.685,3008121
