timestamp,open,high,low,close,volume
2023-03-07 10:45:00,401.3,402.28,401.08,401.9,1123178
2023-03-07 10:50:00,401.86,401.97,400.58,401.28,1288398
2023-03-07 10:55:00,401.29,401.43,400.35,400.42,1138960
2023-03-07 11:00:00,400.44,401.09,400.22,400.935,1052788
2023-03-07 11:05:00,400.93,401.24,400.57,400.815,783178
2023-03-07 11:10:00,400.8,401.32,400.37,400.42,918371
2023-03-07 11:15:00,400.42,400.73,400.25,400.66,752399
2023-03-07 11:20:00,400.67,400.76,400.23,400.3725,647012
2023-03-07 11:25:00,400.36,400.74,400.02,400.0799,897409
2023-03-07 11:30:00,400.08,400.4,400.01,400.14,905738
2023-03-07 11:35:00,400.14,400.63,400.05,400.39,674705
2023-03-07 11:40:00,400.41,400.86,399.88,400.86,1134157
2023-03-07 11:45:00,400.85,400.95,400.5,400.84,598712
2023-03-07 11:50:00,400.85,401.08,400.26,400.31,755612
2023-03-07 11:55:00,400.3099,400.31,399.78,399.89,877457
2023-03-07 12:00:00,399.87,400.175,399.8299,399.95,504322
2023-03-07 12:05:00,399.96,400.1,399.78,400.0201,436373
2023-03-07 12:10:00,400.02,400.33,399.87,399.99,601421
2023-03-07 12:15:00,399.9901,400.78,399.89,400.78,489110
2023-03-07 12:20:00,400.78,402.02,400.78,401.2,1492325
2023-03-07 12:25:00,401.19,401.86,401.0199,401.03,1309028
2023-03-07 12:30:00,401.04,401.25,400.8911,401.16,519136
2023-03-07 12:35:00,401.165,401.34,400.74,401.0,546709
2023-03-07 12:40:00,401.01,401.03,400.52,400.73,786805
2023-03-07 12:45:00,400.748,401.1581,400.66,401.02,522786
2023-03-07 12:50:00,401.03,401.26,400.54,400.57,567130
2023-03-07 12:55:00,400.62,400.69,400.27,400.34,502032
2023-03-07 13:00:00,400.335,400.39,399.82,399.8501,743173
2023-03-07 13:05:00,399.87,399.93,399.47,399.615,806486
2023-03-07 13:10:00,399.61,399.7686,399.44,399.59,554429
2023-03-07 13:15:00,399.59,399.7199,399.49,399.58,479260
2023-03-07 13:20:00,399.58,399.64,399.3,399.3783,659102
2023-03-07 13:25:00,399.37,399.62,399.29,399.53,603768
2023-03-07 13:30:00,399.53,399.835,399.26,399.2822,634514
2023-03-07 13:35:00,399.28,399.4497,399.0,399.125,602652
2023-03-07 13:40:00,399.135,399.1603,398.555,398.62,968942
2023-03-07 13:45:00,398.625,398.72,398.19,398.2717,749743
2023-03-07 13:50:00,398.27,398.55,398.2,398.225,907052
2023-03-07 13:55:00,398.22,398.56,398.16,398.3866,925076
2023-03-07 14:00:00,398.38,398.82,398.3,398.39,1236970
2023-03-07 14:05:00,398.4,398.705,398.35,398.5901,523823
2023-03-07 14:10:00,398.6,398.86,398.485,398.74,562239
2023-03-07 14:15:00,398.75,398.94,398.5,398.81,773516
2023-03-07 14:20:00,398.8,398.89,398.2,398.2999,696613
2023-03-07 14:25:00,398.29,398.49,398.2,398.26,824637
2023-03-07 14:30:00,398.26,398.47,398.09,398.185,764626
2023-03-07 14:35:00,398.185,398.28,398.065,398.105,657879
2023-03-07 14:40:00,398.11,398.31,397.88,397.94,839334
2023-03-07 14:45:00,397.93,398.24,397.88,397.94,688702
2023-03-07 14:50:00,397.93,397.98,397.79,397.7994,609958
2023-03-07 14:55:00,397.795,397.81,397.625,397.745,931254
2023-03-07 15:00:00,397.745,398.21,397.69,397.98,1009727
2023-03-07 15:05:00,397.98,398.3,397.9701,398.12,678095
2023-03-07 15:10:00,398.12,398.59,398.12,398.395,805849
2023-03-07 15:15:00,398.395,398.78,398.395,398.753,758393
2023-03-07 15:20:00,398.74,398.75,398.42,398.49,853527
2023-03-07 15:25:00,398.49,398.49,398.115,398.25,1167008
2023-03-07 15:30:00,398.25,398.92,398.18,398.7913,1203306
2023-03-07 15:35:00,398.795,399.17,398.71,398.9201,1100111
2023-03-07 15:40:00,398.925,399.135,398.59,398.62,1505998
2023-03-07 15:45:00,398.62,398.66,398.26,398.455,1659987
2023-03-07 15:50:00,398.45,398.56,398.12,398.22,2455054
2023-03-07 15:55:00,398.22,398.46,398.1,398.26,5095612
2023-03-08 09:30:00,398.39,399.1,398.32,398.32,1403788
2023-03-08 09:35:00,398.32,398.5,398.0428,398.14,1080746
2023-03-08 09:40:00,398.16,398.48,397.945,397.96,801247
2023-03-08 09:45:00,397.98,398.54,397.94,398.315,818898
2023-03-08 09:50:00,398.31,398.58,398.26,398.4,576111
2023-03-08 09:55:00,398.39,398.955,398.37,398.745,636295
2023-03-08 10:00:00,398.74,398.84,396.83,398.09,2000867
2023-03-08 10:05:00,398.05,398.61,397.78,398.44,1097002
2023-03-08 10:10:00,398.46,399.12,398.3,398.4017,1180645
2023-03-08 10:15:00,398.4,398.41,397.795,397.97,818223
2023-03-08 10:20:00,397.97,399.25,397.44,399.11,1337882
2023-03-08 10:25:00,399.11,399.25,398.49,398.63,1093547
2023-03-08 10:30:00,398.63,399.6,398.36,399.485,1319290
2023-03-08 10:35:00,399.48,399.69,399.05,399.24,736413
2023-03-08 10:40:00,399.25,399.33,398.8,398.895,586298
2023-03-08 10:45:00,398.88,399.03,398.28,398.34,550087
2023-03-08 10:50:00,398.3494,398.615,398.09,398.425,674218
2023-03-08 10:55:00,398.45,398.55,398.14,398.3692,405297
2023-03-08 11:00:00,398.37,398.7,398.28,398.525,448644
2023-03-08 11:05:00,398.53,399.175,398.53,398.99,616017
2023-03-08 11:10:00,398.99,399.18,398.63,398.905,511313
2023-03-08 11:15:00,398.895,399.13,398.65,398.76,388565
2023-03-08 11:20:00,398.76,398.98,398.66,398.73,486099
2023-03-08 11:25:00,398.74,398.97,398.45,398.6,642466
2023-03-08 11:30:00,398.6,398.67,398.04,398.09,894528
2023-03-08 11:35:00,398.08,398.345,397.72,398.33,881376
2023-03-08 11:40:00,398.33,398.85,398.33,398.7499,655430
2023-03-08 11:45:00,398.73,399.67,398.72,399.52,794708
2023-03-08 11:50:00,399.52,399.71,399.38,399.46,731130
2023-03-08 11:55:00,399.45,399.58,399.16,399.315,880139
2023-03-08 12:00:00,399.33,399.495,399.1,399.1099,606626
2023-03-08 12:05:00,399.11,399.21,398.51,398.5601,811189
2023-03-08 12:10:00,398.5821,398.6401,398.1,398.1799,762818
2023-03-08 12:15:00,398.16,398.51,398.0101,398.46,726452
2023-03-08 12:20:00,398.47,398.48,398.22,398.35,334163
2023-03-08 12:25:00,398.34,398.39,397.894,397.985,555579
2023-03-08 12:30:00,397.975,397.99,397.22,397.6617,1055413
2023-03-08 12:35:00,397.66,398.2,397.59,398.11,675622
2023-03-08 12:40:00,398.1101,398.34,398.06,398.24,483549
2023-03-08 12:45:00,398.26,398.37,398.0,398.245,444557
2023-03-08 12:50:00,398.24,398.2999,397.94,398.09,552997
2023-03-08 12:55:00,398.09,398.1,397.69,397.95,728126
2023-03-08 13:00:00,397.955,398.17,397.35,397.49,928637
2023-03-08 13:05:00,397.48,397.77,397.35,397.376,708729
2023-03-08 13:10:00,397.38,397.71,397.11,397.38,821104
2023-03-08 13:15:00,397.38,397.48,397.0,397.2,763336
2023-03-08 13:20:00,397.2,397.436,397.03,397.34,435152
2023-03-08 13:25:00,397.36,397.36,396.74,396.8399,519334
2023-03-08 13:30:00,396.83,397.07,396.62,396.93,548146
2023-03-08 13:35:00,396.92,396.996,396.72,396.78,337659
2023-03-08 13:40:00,396.785,396.89,396.62,396.8,493622
2023-03-08 13:45:00,396.79,396.952,396.71,396.78,313484
2023-03-08 13:50:00,396.7615,397.22,396.59,397.205,828688
2023-03-08 13:55:00,397.21,397.28,396.78,397.0099,663867
2023-03-08 14:00:00,396.9915,397.35,396.96,397.11,489599
2023-03-08 14:05:00,397.11,397.37,396.91,397.34,440120
2023-03-08 14:10:00,397.37,397.73,397.32,397.33,696554
2023-03-08 14:15:00,397.33,397.54,397.22,397.4391,500777
2023-03-08 14:20:00,397.45,397.6986,397.395,397.495,351346
2023-03-08 14:25:00,397.5,397.86,397.4301,397.81,426204
2023-03-08 14:30:00,397.815,397.89,397.5201,397.64,720797
2023-03-08 14:35:00,397.63,398.01,397.54,397.79,441931
2023-03-08 14:40:00,397.79,397.98,397.53,397.62,417949
2023-03-08 14:45:00,397.585,397.69,397.46,397.57,305984
2023-03-08 14:50:00,397.56,397.56,397.29,397.51,511557
2023-03-08 14:55:00,397.502,397.502,397.2499,397.3299,278152
2023-03-08 15:00:00,397.33,397.57,397.2,397.31,407220
2023-03-08 15:05:00,397.3,397.324,397.0,397.28,460848
2023-03-08 15:10:00,397.29,397.29,397.08,397.22,443424
2023-03-08 15:15:00,397.22,397.26,397.0,397.105,369253
2023-03-08 15:20:00,397.105,397.32,396.96,396.97,506151
2023-03-08 15:25:00,396.975,397.2495,396.95,397.2201,479426
2023-03-08 15:30:00,397.21,397.5,397.18,397.46,587623
2023-03-08 15:35:00,397.47,398.2,397.39,398.05,1040287
2023-03-08 15:40:00,398.06,398.75,398.05,398.6601,1140801
2023-03-08 15:45:00,398.66,399.16,398.62,398.87,1908996
2023-03-08 15:50:00,398.88,398.97,398.63,398.8,1470048
2023-03-08 15:55:00,398.79,398.955,398.69,398.92,2510529
2023-03-09 09:30:00,399.76,400.29,399.38,400.285,1457284
2023-03-09 09:35:00,400.28,400.57,400.03,400.54,861126
2023-03-09 09:40:00,400.55,400.62,399.97,400.28,550224
2023-03-09 09:45:00,400.28,401.28,400.26,401.18,1349721
2023-03-09 09:50:00,401.18,401.48,400.72,400.79,1215054
2023-03-09 09:55:00,400.8,400.95,400.63,400.78,736472
2023-03-09 10:00:00,400.77,401.16,400.58,401.075,876513
2023-03-09 10:05:00,401.08,401.275,400.46,400.76,1000425
2023-03-09 10:10:00,400.76,400.88,400.06,400.16,729148
2023-03-09 10:15:00,400.13,400.326,399.4101,399.77,1300715
2023-03-09 10:20:00,399.77,400.04,399.72,399.79,633063
2023-03-09 10:25:00,399.77,400.12,399.67,400.11,518875
2023-03-09 10:30:00,400.12,400.75,400.002,400.68,759781
2023-03-09 10:35:00,400.69,400.93,400.63,400.72,758423
2023-03-09 10:40:00,400.72,400.95,400.64,400.9,553243
2023-03-09 10:45:00,400.91,401.08,400.66,400.87,602765
2023-03-09 10:50:00,400.88,400.9,400.5602,400.6899,463806
2023-03-09 10:55:00,400.68,400.68,399.9,399.96,683014
2023-03-09 11:00:00,399.96,400.05,399.55,399.75,835967
2023-03-09 11:05:00,399.76,399.795,399.32,399.58,756767
2023-03-09 11:10:00,399.585,399.8,399.45,399.77,696218
2023-03-09 11:15:00,399.78,399.91,399.55,399.73,544387
2023-03-09 11:20:00,399.735,400.0,399.5,399.941,590139
2023-03-09 11:25:00,399.935,399.954,399.22,399.25,753812
2023-03-09 11:30:00,399.27,399.63,399.2197,399.37,590617
2023-03-09 11:35:00,399.35,399.47,399.13,399.214,440295
2023-03-09 11:40:00,399.2,399.46,399.105,399.35,494669
2023-03-09 11:45:00,399.34,399.7,399.32,399.55,435823
2023-03-09 11:50:00,399.55,399.695,399.28,399.44,452063
2023-03-09 11:55:00,399.44,399.44,399.04,399.09,579847
2023-03-09 12:00:00,399.1,399.16,398.15,398.4597,1602934
2023-03-09 12:05:00,398.46,398.76,398.15,398.64,646781
2023-03-09 12:10:00,398.63,398.83,398.525,398.5501,458399
2023-03-09 12:15:00,398.5562,398.869,398.35,398.789,501045
2023-03-09 12:20:00,398.79,399.2,398.64,399.0201,447020
2023-03-09 12:25:00,399.0101,399.25,398.91,399.1804,330708
2023-03-09 12:30:00,399.18,399.3,398.96,399.06,335854
2023-03-09 12:35:00,399.06,399.07,398.37,398.5471,527754
2023-03-09 12:40:00,398.52,398.8,398.19,398.3,483678
2023-03-09 12:45:00,398.31,398.32,397.7299,397.87,945987
2023-03-09 12:50:00,397.86,398.14,397.77,398.02,712086
2023-03-09 12:55:00,398.02,398.13,397.87,397.92,405303
2023-03-09 13:00:00,397.94,398.24,397.67,398.105,747053
2023-03-09 13:05:00,398.09,398.1801,397.874,397.96,437963
2023-03-09 13:10:00,397.95,398.02,397.495,397.57,809494
2023-03-09 13:15:00,397.56,397.67,397.19,397.24,647415
2023-03-09 13:20:00,397.23,397.51,396.7375,396.7399,887167
2023-03-09 13:25:00,396.732,396.76,396.18,396.4699,1105676
2023-03-09 13:30:00,396.45,396.535,395.9,395.9593,1068739
2023-03-09 13:35:00,395.965,396.06,395.57,395.62,965065
2023-03-09 13:40:00,395.625,396.26,395.6,396.15,1252841
2023-03-09 13:45:00,396.14,396.19,395.0,395.07,1347625
2023-03-09 13:50:00,395.06,395.44,394.78,395.18,1279990
2023-03-09 13:55:00,395.17,395.42,395.07,395.17,908720
2023-03-09 14:00:00,395.18,395.265,394.41,394.4501,1600755
2023-03-09 14:05:00,394.46,394.82,394.36,394.67,924836
2023-03-09 14:10:00,394.68,394.83,394.28,394.791,1074832
2023-03-09 14:15:00,394.78,395.1499,394.59,394.89,1101364
2023-03-09 14:20:00,394.89,395.33,394.6909,395.31,1022498
2023-03-09 14:25:00,395.31,395.43,394.71,394.7307,770756
2023-03-09 14:30:00,394.73,394.74,393.9,394.025,1335209
2023-03-09 14:35:00,394.02,394.67,394.02,394.4,941933
2023-03-09 14:40:00,394.4,394.89,394.4,394.601,732146
2023-03-09 14:45:00,394.61,394.92,394.0,394.26,1014647
2023-03-09 14:50:00,394.2584,394.26,393.74,393.81,1248781
2023-03-09 14:55:00,393.82,393.96,393.3701,393.43,1019423
2023-03-09 15:00:00,393.43,393.72,392.92,392.93,1216458
2023-03-09 15:05:00,392.93,393.11,392.52,392.745,1302860
2023-03-09 15:10:00,392.74,392.96,392.36,392.55,1573739
2023-03-09 15:15:00,392.55,392.55,391.24,391.28,2120865
2023-03-09 15:20:00,391.28,391.79,390.53,391.1825,3317907
2023-03-09 15:25:00,391.19,392.17,391.03,391.465,1886684
2023-03-09 15:30:00,391.47,392.745,391.2,392.35,2716624
2023-03-09 15:35:00,392.36,392.615,391.62,392.5304,2308785
2023-03-09 15:40:00,392.53,392.74,392.21,392.33,2267024
2023-03-09 15:45:00,392.34,392.45,391.51,392.3088,2513695
2023-03-09 15:50:00,392.31,393.0,392.12,392.46,3097059
2023-03-09 15:55:00,392.47,392.67,391.3601,391.59,6460836
2023-03-10 09:30:00,390.99,391.2,389.91,389.96,3976401
2023-03-10 09:35:00,389.95,390.28,389.185,389.2499,3221086
2023-03-10 09:40:00,389.25,389.45,388.34,388.62,3409369
2023-03-10 09:45:00,388.63,388.64,387.48,388.16,4846035
2023-03-10 09:50:00,388.166,389.42,387.905,388.68,3345978
2023-03-10 09:55:00,388.67,389.69,388.3775,389.15,2410218
2023-03-10 10:00:00,389.18,390.42,389.12,389.74,2461392
2023-03-10 10:05:00,389.73,390.63,389.72,390.25,2425229
2023-03-10 10:10:00,390.23,390.56,389.4,389.76,1983765
2023-03-10 10:15:00,389.7594,389.87,388.93,389.07,1650979
2023-03-10 10:20:00,389.05,389.47,388.4,389.08,1596781
2023-03-10 10:25:00,389.08,389.48,388.6,388.86,1704163
2023-03-10 10:30:00,388.87,390.12,388.72,389.58,1887901
2023-03-10 10:35:00,389.585,390.22,389.44,389.7137,1269676
2023-03-10 10:40:00,389.74,390.18,388.59,388.64,1329355
2023-03-10 10:45:00,388.62,389.03,388.44,388.918,1093426
2023-03-10 10:50:00,388.905,389.65,388.44,389.55,1088126
2023-03-10 10:55:00,389.57,391.38,389.57,391.265,2044208
2023-03-10 11:00:00,391.265,391.29,390.49,390.77,1571434
2023-03-10 11:05:00,390.77,391.31,390.65,391.17,1088799
2023-03-10 11:10:00,391.17,391.56,390.47,390.65,1163332
2023-03-10 11:15:00,390.62,390.85,390.17,390.75,918741
2023-03-10 11:20:00,390.76,391.9,390.68,391.61,1596640
2023-03-10 11:25:00,391.6,392.54,391.41,392.4,1848708
2023-03-10 11:30:00,392.395,393.16,392.31,393.04,1805028
2023-03-10 11:35:00,393.04,393.14,392.15,392.49,1742085
2023-03-10 11:40:00,392.47,392.81,391.71,391.81,1820233
2023-03-10 11:45:00,391.81,391.98,390.44,390.74,1723375
2023-03-10 11:50:00,390.7,390.78,390.16,390.42,1196187
2023-03-10 11:55:00,390.42,390.5254,389.7,389.87,1241921
2023-03-10 12:00:00,389.87,390.31,389.67,389.76,889397
2023-03-10 12:05:00,389.76,390.03,388.68,388.7001,1206009
2023-03-10 12:10:00,388.7,389.04,388.43,388.81,1377166
2023-03-10 12:15:00,388.805,389.26,388.67,388.68,1075029
2023-03-10 12:20:00,388.6701,389.06,388.55,388.61,911622
2023-03-10 12:25:00,388.5799,388.975,388.27,388.97,961654
2023-03-10 12:30:00,388.98,390.25,388.68,389.84,1538067
2023-03-10 12:35:00,389.84,390.24,389.43,389.98,1036163
2023-03-10 12:40:00,389.97,390.0785,388.905,389.38,796687
2023-03-10 12:45:00,389.3795,389.59,388.87,388.89,658145
2023-03-10 12:50:00,388.9087,389.11,388.27,388.48,774889
2023-03-10 12:55:00,388.44,388.49,387.7,387.835,1041213
2023-03-10 13:00:00,387.84,388.43,387.81,387.975,952430
2023-03-10 13:05:00,387.97,388.24,387.75,388.0201,706388
2023-03-10 13:10:00,388.02,388.16,387.7,387.7001,611874
2023-03-10 13:15:00,387.71,387.72,386.89,386.89,1361293
2023-03-10 13:20:00,386.89,387.11,386.29,386.44,1365746
2023-03-10 13:25:00,386.44,386.46,385.52,385.95,1638220
2023-03-10 13:30:00,385.94,386.13,385.43,385.43,1028350
2023-03-10 13:35:00,385.4312,385.86,385.26,385.47,1384792
2023-03-10 13:40:00,385.46,385.55,385.0,385.2919,1271562
2023-03-10 13:45:00,385.29,385.48,384.71,384.78,1149341
2023-03-10 13:50:00,384.77,385.04,384.32,384.82,1536077
2023-03-10 13:55:00,384.83,384.96,384.52,384.91,1126293
2023-03-10 14:00:00,384.91,386.46,384.86,386.33,2105839
2023-03-10 14:05:00,386.35,386.95,385.73,386.95,1776423
2023-03-10 14:10:00,386.95,387.51,386.22,386.3,1781778
2023-03-10 14:15:00,386.2999,386.55,385.57,386.2786,1670545
2023-03-10 14:20:00,386.27,386.54,385.52,385.58,830322
2023-03-10 14:25:00,385.58,385.7701,385.24,385.36,938634
2023-03-10 14:30:00,385.36,386.54,385.31,386.14,1616748
2023-03-10 14:35:00,386.13,387.12,386.025,386.85,1046778
2023-03-10 14:40:00,386.84,387.4001,386.26,386.33,1152728
2023-03-10 14:45:00,386.35,388.12,386.31,387.98,1332189
2023-03-10 14:50:00,387.99,388.05,387.31,387.93,1597749
2023-03-10 14:55:00,387.93,388.42,386.895,387.44,2083820
2023-03-10 15:00:00,387.46,387.67,386.67,387.25,1479521
2023-03-10 15:05:00,387.25,387.41,386.245,387.33,1325872
2023-03-10 15:10:00,387.33,387.95,386.73,387.08,1659561
2023-03-10 15:15:00,387.04,387.53,386.03,386.08,1476869
2023-03-10 15:20:00,386.09,386.47,385.84,386.46,1405763
2023-03-10 15:25:00,386.47,386.99,386.25,386.7,1084312
2023-03-10 15:30:00,386.7,386.88,386.11,386.135,1258722
2023-03-10 15:35:00,386.14,386.19,385.38,385.38,1655479
2023-03-10 15:40:00,385.38,385.46,384.75,384.88,2341634
2023-03-10 15:45:00,384.88,385.0699,384.69,384.83,2626627
2023-03-10 15:50:00,384.81,385.87,384.66,385.4,3575095
2023-03-10 15:55:00,385.4,386.11,385.18,385.92,5847834
2023-03-13 09:30:00,381.81,382.7,381.25,381.71,4482367
2023-03-13 09:35:00,381.7,381.83,380.65,381.57,3498377
2023-03-13 09:40:00,381.59,382.01,380.68,381.34,2827852
2023-03-13 09:45:00,381.35,384.4401,381.0886,384.1307,3850846
2023-03-13 09:50:00,384.13,385.37,383.81,384.81,2907615
2023-03-13 09:55:00,384.82,386.28,384.35,385.5664,2668710
2023-03-13 10:00:00,385.55,386.15,384.76,385.64,2139193
2023-03-13 10:05:00,385.63,387.31,384.43,386.38,2599873
2023-03-13 10:10:00,386.38,386.7501,384.79,385.3,2108343
2023-03-13 10:15:00,385.29,385.3,384.14,384.36,2055441
2023-03-13 10:20:00,384.38,385.55,383.96,384.4,1527819
